acc.x, acc.y, acc.z, gyro.x, gyro.y, gyro.z, magn.x, magn.y, magn.z, roll, pitch, yaw, roll_var, pitch_var, yaw_var, kf_dt, throttle, command_roll, command_pitch, command_yaw, pid_roll, pid_pitch, pid_yaw, motors_armed, m1_speed, m2_speed, m3_speed, m4_speed
-0.251845, -0.187238, 9.884151, 0.067501, 0.010690, 0.034667, -11.034785, 23.560364, -58.623207, -1.000000, -3.000000, 0.000000, 0.000531, 0.000596, 0.007244, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.260219, -0.187238, 9.860823, 0.059101, 0.009163, 0.037263, -10.479392, 23.911137, -58.520901, -1.000000, -3.000000, 0.000000, 0.000527, 0.000592, 0.007211, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.237488, -0.191426, 9.842876, 0.066584, 0.011759, 0.038637, -10.990938, 23.925753, -58.710903, -1.000000, -3.000000, 0.000000, 0.000523, 0.000588, 0.007180, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.257228, -0.182453, 9.844671, 0.068417, 0.008094, 0.036346, -11.268635, 24.086525, -58.842445, -1.000000, -3.000000, 0.000000, 0.000519, 0.000583, 0.007149, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.240479, -0.169292, 9.845867, 0.066737, 0.005803, 0.037721, -10.859398, 23.794212, -58.462437, -1.000000, -3.000000, 0.000000, 0.000515, 0.000579, 0.007118, 79948, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.260219, -0.172283, 9.881162, 0.069486, 0.008247, 0.036041, -10.844782, 23.881907, -58.257820, -1.000000, -3.000000, 0.000000, 0.000512, 0.000576, 0.007086, 79924, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.278764, -0.183649, 9.872787, 0.066279, 0.007941, 0.037721, -10.684011, 23.428822, -58.462437, -1.000000, -3.000000, 0.000000, 0.000508, 0.000573, 0.007055, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.265005, -0.185444, 9.870394, 0.063377, 0.010232, 0.036957, -10.684011, 24.758842, -58.550133, -1.000000, -3.000000, 0.000000, 0.000504, 0.000569, 0.007023, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.244068, -0.186640, 9.896714, 0.068875, 0.009010, 0.034208, -10.947091, 23.808828, -57.994740, -1.000000, -3.000000, 0.000000, 0.000500, 0.000565, 0.006992, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.257228, -0.169292, 9.836893, 0.070708, 0.007483, 0.033750, -11.239404, 24.261911, -57.600117, -1.000000, -3.000000, 0.000000, 0.000497, 0.000561, 0.006962, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.284746, -0.195613, 9.863215, 0.072846, 0.009468, 0.034361, -11.107863, 23.750364, -57.907043, -1.000000, -3.000000, 0.000000, 0.000494, 0.000558, 0.006932, 79944, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.292523, -0.171087, 9.856036, 0.069028, 0.007941, 0.034056, -11.093247, 23.838060, -58.550133, -1.000000, -3.000000, 0.000000, 0.000490, 0.000554, 0.006902, 79944, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.247657, -0.194417, 9.858430, 0.070708, 0.010079, 0.039706, -11.517100, 24.159603, -57.600117, -1.000000, -3.000000, 0.000000, 0.000487, 0.000551, 0.006872, 79928, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.255434, -0.177667, 9.868000, 0.072235, 0.008552, 0.035583, -11.560947, 23.764982, -57.658577, -1.000000, -3.000000, 0.000000, 0.000483, 0.000547, 0.006843, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.283549, -0.188435, 9.865608, 0.072235, 0.008399, 0.036041, -11.575562, 23.136511, -57.892429, 0.000000, -3.000000, 0.000000, 0.000480, 0.000543, 0.006814, 79928, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.247059, -0.150748, 9.870992, 0.075136, 0.006872, 0.033903, -11.385560, 23.881907, -57.673191, 0.000000, -3.000000, 0.000000, 0.000477, 0.000540, 0.006785, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.273380, -0.193819, 9.887143, 0.074526, 0.007941, 0.037110, -11.239404, 23.984215, -57.600117, 0.000000, -3.000000, 0.000000, 0.000474, 0.000537, 0.006755, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.238086, -0.178265, 9.859627, 0.066890, 0.008094, 0.036499, -11.122478, 23.370359, -57.921661, 0.000000, -3.000000, 0.000000, 0.000471, 0.000533, 0.006725, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.263809, -0.182453, 9.857233, 0.068264, 0.008094, 0.039401, -11.180941, 23.867290, -58.360130, 0.000000, -3.000000, 0.000000, 0.000468, 0.000530, 0.006695, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.266800, -0.185444, 9.868599, 0.071319, 0.009163, 0.031460, -10.727857, 24.115757, -58.067818, 0.000000, -2.000000, 0.000000, 0.000464, 0.000528, 0.006665, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.246461, -0.174676, 9.846465, 0.069486, 0.008705, 0.037874, -11.122478, 23.838060, -58.111660, 0.000000, -2.000000, 0.000000, 0.000461, 0.000524, 0.006635, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.242273, -0.192024, 9.855439, 0.069639, 0.007025, 0.036652, -10.961707, 23.721134, -58.374744, 0.000000, -2.000000, 0.000000, 0.000458, 0.000521, 0.006606, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.245863, -0.197408, 9.908678, 0.071777, 0.008399, 0.035430, -10.844782, 23.428822, -58.301662, 0.000000, -2.000000, 0.000000, 0.000455, 0.000518, 0.006576, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.272782, -0.181855, 9.891929, 0.061545, 0.005498, 0.036652, -10.976323, 24.393454, -57.556271, 0.000000, -2.000000, 0.000000, 0.000452, 0.000515, 0.006547, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.256032, -0.168694, 9.860823, 0.068264, 0.009010, 0.039554, -10.420930, 23.589594, -58.155514, 0.000000, -2.000000, 0.000000, 0.000450, 0.000513, 0.006517, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.248255, -0.202193, 9.853643, 0.069944, 0.013592, 0.034667, -10.903244, 23.311897, -57.746273, 0.000000, -2.000000, 0.000000, 0.000447, 0.000510, 0.006488, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.253639, -0.189033, 9.872787, 0.067348, 0.006261, 0.033903, -10.669394, 24.057293, -58.667057, 0.000000, -2.000000, 0.000000, 0.000444, 0.000507, 0.006459, 79944, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.250050, -0.178863, 9.862617, 0.071777, 0.011148, 0.036041, -10.844782, 23.560364, -58.360130, 0.000000, -2.000000, 0.000000, 0.000441, 0.000504, 0.006430, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.235095, -0.190229, 9.869795, 0.068417, 0.009621, 0.036346, -10.932476, 23.838060, -57.965504, 0.000000, -2.000000, 0.000000, 0.000438, 0.000501, 0.006402, 79932, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.241675, -0.172283, 9.851252, 0.067042, 0.008247, 0.036499, -11.283250, 23.531132, -58.097046, 0.000000, -2.000000, 0.000000, 0.000436, 0.000498, 0.006374, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.237488, -0.186042, 9.857831, 0.066584, 0.011912, 0.035888, -10.874014, 24.057293, -58.155514, 0.000000, -2.000000, 0.000000, 0.000433, 0.000495, 0.006345, 79928, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.262612, -0.190828, 9.871590, 0.077427, 0.009010, 0.032834, -10.610932, 23.560364, -57.541656, 0.000000, -2.000000, 0.000000, 0.000430, 0.000493, 0.006316, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.253041, -0.194417, 9.838689, 0.063683, 0.008858, 0.037874, -11.064016, 24.130371, -58.740131, 0.000000, -2.000000, 0.000000, 0.000428, 0.000490, 0.006288, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.262014, -0.185444, 9.850653, 0.073457, 0.008705, 0.036041, -11.458637, 24.554224, -59.602459, 0.000000, -2.000000, 0.000000, 0.000425, 0.000487, 0.006261, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.246461, -0.184846, 9.870394, 0.067806, 0.004581, 0.034056, -10.771705, 23.706518, -58.564747, 0.000000, -2.000000, 0.000000, 0.000422, 0.000484, 0.006233, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.244666, -0.180658, 9.882956, 0.066584, 0.006414, 0.037110, -11.137094, 23.721134, -58.301662, 0.000000, -2.000000, 0.000000, 0.000420, 0.000481, 0.006206, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.267398, -0.181256, 9.855439, 0.060323, 0.007941, 0.034514, -10.947091, 24.276527, -58.067818, 0.000000, -2.000000, 0.000000, 0.000417, 0.000479, 0.006178, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.238086, -0.173480, 9.878170, 0.074831, 0.008705, 0.037568, -11.020169, 23.691902, -57.921661, 0.000000, -2.000000, 0.000000, 0.000415, 0.000476, 0.006151, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.244068, -0.198604, 9.853643, 0.069180, 0.008247, 0.033598, -10.815551, 24.276527, -58.067818, 0.000000, -2.000000, 0.000000, 0.000413, 0.000474, 0.006123, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.262612, -0.185444, 9.844671, 0.066890, 0.007025, 0.034972, -10.800936, 24.422684, -58.389359, 0.000000, -2.000000, 0.000000, 0.000410, 0.000471, 0.006095, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.248854, -0.167498, 9.856036, 0.071166, 0.008094, 0.034972, -10.903244, 23.706518, -58.301662, 0.000000, -2.000000, 0.000000, 0.000408, 0.000469, 0.006068, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.282951, -0.191426, 9.863814, 0.064904, 0.009163, 0.037568, -10.567085, 23.545746, -58.433205, 0.000000, -1.000000, 0.000000, 0.000405, 0.000467, 0.006041, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.226720, -0.181855, 9.862019, 0.068722, 0.008858, 0.036805, -11.151711, 23.019585, -58.111660, 0.000000, -2.000000, 0.000000, 0.000403, 0.000465, 0.006015, 79944, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.260219, -0.183051, 9.841081, 0.070250, 0.006414, 0.034361, -11.137094, 23.779596, -57.921661, 0.000000, -1.000000, 0.000000, 0.000401, 0.000462, 0.005989, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.259023, -0.186042, 9.839885, 0.071471, 0.010843, 0.034361, -10.304005, 24.276527, -58.155514, 0.000000, -1.000000, 0.000000, 0.000399, 0.000461, 0.005961, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.245863, -0.176471, 9.860224, 0.071777, 0.009163, 0.035277, -10.727857, 23.794212, -57.950890, 0.000000, -1.000000, 0.000000, 0.000396, 0.000458, 0.005935, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.260818, -0.190828, 9.885946, 0.070555, 0.010232, 0.032987, -10.684011, 23.238819, -59.500145, 0.000000, -1.000000, 0.000000, 0.000394, 0.000456, 0.005908, 79932, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.278166, -0.178863, 9.856036, 0.068875, 0.006872, 0.035583, -10.596317, 24.495762, -57.775505, 0.000000, -1.000000, 0.000000, 0.000392, 0.000454, 0.005882, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.246461, -0.187837, 9.859627, 0.067501, 0.007483, 0.036957, -10.874014, 23.764982, -58.228588, 0.000000, -1.000000, 0.000000, 0.000390, 0.000452, 0.005856, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.263210, -0.180060, 9.848859, 0.070402, 0.010996, 0.035736, -11.020169, 23.852674, -57.512421, 0.000000, -1.000000, 0.000000, 0.000388, 0.000449, 0.005831, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.256630, -0.175872, 9.845268, 0.066279, 0.008705, 0.038026, -11.064016, 24.013447, -57.892429, 0.000000, -1.000000, 0.000000, 0.000385, 0.000447, 0.005805, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.269791, -0.175872, 9.862617, 0.069486, 0.011148, 0.032376, -10.713242, 24.086525, -57.541656, 0.000000, -1.000000, 0.000000, 0.000383, 0.000445, 0.005779, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.264407, -0.178863, 9.839287, 0.072388, 0.007789, 0.035736, -11.327098, 23.721134, -58.447819, 0.000000, -1.000000, 0.000000, 0.000381, 0.000442, 0.005755, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.265603, -0.181855, 9.833304, 0.074220, 0.011912, 0.037263, -11.400175, 23.691902, -57.293190, 0.000000, -1.000000, 0.000000, 0.000379, 0.000440, 0.005731, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.251845, -0.172881, 9.867402, 0.067195, 0.010996, 0.034361, -11.444022, 23.472668, -57.892429, 0.000000, -1.000000, 0.000000, 0.000377, 0.000438, 0.005706, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.243470, -0.176471, 9.847064, 0.071624, 0.010385, 0.035430, -10.654779, 23.808828, -58.316284, 0.000000, -1.000000, 0.000000, 0.000375, 0.000436, 0.005681, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.227318, -0.180658, 9.866804, 0.070250, 0.011912, 0.035888, -11.239404, 23.414207, -57.717045, 0.000000, -1.000000, 0.000000, 0.000373, 0.000433, 0.005657, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.230309, -0.175872, 9.868000, 0.064752, 0.007483, 0.034972, -11.297866, 23.706518, -57.980122, 0.000000, -1.000000, 0.000000, 0.000371, 0.000431, 0.005632, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.260818, -0.183649, 9.864411, 0.067501, 0.006567, 0.034667, -11.093247, 23.735750, -57.497807, 0.000000, -1.000000, 0.000000, 0.000369, 0.000429, 0.005608, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.253041, -0.181855, 9.869196, 0.064294, 0.009468, 0.039095, -11.049401, 23.384975, -58.740131, 0.000000, -1.000000, 0.000000, 0.000367, 0.000427, 0.005584, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.253041, -0.181855, 9.844072, 0.064141, 0.009316, 0.037263, -10.990938, 23.545746, -58.257820, 0.000000, -1.000000, 0.000000, 0.000365, 0.000425, 0.005560, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.251246, -0.171087, 9.859627, 0.069333, 0.007636, 0.037110, -11.166326, 23.779596, -58.623207, 0.000000, -1.000000, 0.000000, 0.000363, 0.000423, 0.005536, 79928, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.253041, -0.181855, 9.851849, 0.064141, 0.003818, 0.038026, -11.239404, 23.370359, -57.614731, 0.000000, -1.000000, 0.000000, 0.000362, 0.000421, 0.005512, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.250050, -0.181855, 9.848859, 0.067195, 0.008705, 0.036805, -11.254020, 23.516516, -58.111660, 0.000000, -1.000000, 0.000000, 0.000360, 0.000419, 0.005489, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
-0.241077, -0.180060, 9.845867, 0.066584, 0.006872, 0.034361, -10.786320, 24.232681, -59.163986, 0.000000, -1.000000, 0.000000, 0.000358, 0.000417, 0.005465, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1100, 1100, 1100, 1100
