acc.x, acc.y, acc.z, gyro.x, gyro.y, gyro.z, magn.x, magn.y, magn.z, roll, pitch, yaw, roll_var, pitch_var, yaw_var, kf_dt, throttle, command_roll, command_pitch, command_yaw, pid_roll, pid_pitch, pid_yaw, motors_armed, m1_speed, m2_speed, m3_speed, m4_speed
-0.745962, -0.368495, 9.702298, 0.019242, 0.066737, 0.001374, 26.074249, 2.645425, -44.314529, 0.043188, 0.087097, 177.620773, 0.028559, 0.003681, 0.001434, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.043188, -0.087097, -0.000000, 0, 1080, 1080, 1080, 1080
-0.734596, -0.353540, 9.702896, 0.015424, 0.061850, 0.001069, 26.074249, 2.645425, -44.314529, -1.309193, -0.038945, 177.316513, 0.028560, 0.003680, 0.001434, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 1.309193, 0.038945, 0.000000, 0, 1086, 1080, 1080, 1086
-0.753739, -0.348754, 9.705289, 0.017868, 0.069639, -0.004276, 26.074249, 2.645425, -44.314529, 0.020152, 0.264405, 177.604385, 0.028561, 0.003679, 0.001434, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.020152, -0.264405, -0.000000, 0, 1080, 1080, 1081, 1081
-0.761516, -0.361316, 9.702298, 0.016341, 0.064446, 0.004123, 26.074249, 2.645425, -44.314529, -1.331579, 0.121404, 177.304352, 0.028562, 0.003678, 0.001434, 79932, 0.000000, 0.000000, 0.000000, 0.000000, 1.331579, -0.121404, 0.000000, 0, 1086, 1080, 1080, 1087
-0.742971, -0.363709, 9.692128, 0.016799, 0.071929, 0.001527, 26.074249, 2.645425, -44.314529, 0.014805, -0.057497, 177.622925, 0.028563, 0.003677, 0.001434, 79952, 0.000000, 0.000000, 0.000000, 0.000000, -0.014805, 0.057497, -0.000000, 0, 1080, 1080, 1080, 1080
-0.747757, -0.347558, 9.723235, 0.016646, 0.063835, 0.000916, 26.074249, 2.645425, -44.314529, -1.338447, 0.037799, 177.312073, 0.028564, 0.003676, 0.001434, 79952, 0.000000, 0.000000, 0.000000, 0.000000, 1.338447, -0.037799, 0.000000, 0, 1086, 1080, 1080, 1087
-0.740579, -0.330210, 9.757333, 0.019548, 0.071624, -0.001222, 26.074249, 2.645425, -44.314529, 0.028824, -0.019888, 177.575912, 0.028566, 0.003675, 0.001434, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.028824, 0.019888, -0.000000, 0, 1080, 1080, 1080, 1080
-0.747757, -0.364905, 9.680163, 0.017410, 0.061545, 0.000916, 26.074249, 2.645425, -44.314529, -1.329097, 0.049376, 177.283737, 0.028567, 0.003674, 0.001434, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 1.329097, -0.049376, 0.000000, 0, 1086, 1080, 1080, 1087
-0.762712, -0.348156, 9.702896, 0.016799, 0.072082, 0.003665, 26.074249, 2.645425, -44.314529, 0.016263, 0.270730, 177.578598, 0.028568, 0.003673, 0.001434, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.016263, -0.270730, -0.000000, 0, 1080, 1080, 1081, 1081
-0.744168, -0.349352, 9.703494, 0.016646, 0.070860, 0.002749, 26.074249, 2.645425, -44.314529, -1.316311, 0.008004, 177.275101, 0.028568, 0.003672, 0.001434, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 1.316311, -0.008004, 0.000000, 0, 1086, 1080, 1080, 1086
-0.733400, -0.352343, 9.680762, 0.016799, 0.066737, -0.001527, 26.074249, 2.645425, -44.314529, 0.044129, -0.019566, 177.580658, 0.028569, 0.003671, 0.001434, 79924, 0.000000, 0.000000, 0.000000, 0.000000, -0.044129, 0.019566, -0.000000, 0, 1080, 1080, 1080, 1080
-0.750150, -0.361914, 9.692128, 0.013134, 0.070555, 0.001833, 26.074249, 2.645425, -44.314529, -1.313269, 0.057956, 177.285568, 0.028571, 0.003670, 0.001434, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 1.313269, -0.057956, 0.000000, 0, 1086, 1080, 1080, 1087
-0.762712, -0.346361, 9.699306, 0.017410, 0.065973, 0.000000, 26.074249, 2.645425, -44.314529, 0.034073, 0.268665, 177.577576, 0.028572, 0.003669, 0.001434, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -0.034073, -0.268665, -0.000000, 0, 1080, 1080, 1081, 1081
-0.742971, -0.331406, 9.693923, 0.016035, 0.062614, 0.003818, 26.074249, 2.645425, -44.314529, -1.292085, -0.012218, 177.259094, 0.028572, 0.003668, 0.001434, 79932, 0.000000, 0.000000, 0.000000, 0.000000, 1.292085, 0.012218, 0.000000, 0, 1086, 1080, 1080, 1086
-0.757927, -0.355932, 9.710074, 0.015577, 0.064752, 0.001680, 26.074249, 2.645425, -44.314529, 0.029031, 0.307368, 177.568558, 0.028573, 0.003668, 0.001434, 79948, 0.000000, 0.000000, 0.000000, 0.000000, -0.029031, -0.307368, -0.000000, 0, 1080, 1080, 1081, 1081
-0.765703, -0.339781, 9.711869, 0.014355, 0.060781, 0.002749, 26.074249, 2.645425, -44.314529, -1.315433, 0.125655, 177.252213, 0.028574, 0.003667, 0.001434, 79932, 0.000000, 0.000000, 0.000000, 0.000000, 1.315433, -0.125655, 0.000000, 0, 1086, 1080, 1080, 1087
-0.765703, -0.355932, 9.693923, 0.016799, 0.068111, 0.001680, 26.074249, 2.645425, -44.314529, 0.038625, 0.247125, 177.568039, 0.028575, 0.003666, 0.001434, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.038625, -0.247125, -0.000000, 0, 1080, 1080, 1081, 1081
-0.757927, -0.373879, 9.701101, 0.014355, 0.060170, 0.003818, 26.074249, 2.645425, -44.314529, -1.315880, 0.109572, 177.280121, 0.028576, 0.003665, 0.001434, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 1.315880, -0.109572, 0.000000, 0, 1086, 1080, 1080, 1087
-0.737588, -0.321236, 9.732208, 0.015272, 0.059254, 0.007025, 26.074249, 2.645425, -44.314529, 0.040598, -0.078061, 177.535065, 0.028577, 0.003664, 0.001434, 79948, 0.000000, 0.000000, 0.000000, 0.000000, -0.040598, 0.078061, -0.000000, 0, 1080, 1080, 1080, 1080
-0.751945, -0.356531, 9.726226, 0.018479, 0.068875, -0.004734, 26.074249, 2.645425, -44.314529, -1.311417, 0.057191, 177.238739, 0.028578, 0.003663, 0.001434, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 1.311417, -0.057191, 0.000000, 0, 1086, 1080, 1080, 1086
-0.749552, -0.321835, 9.742976, 0.013592, 0.066737, 0.000153, 26.074249, 2.645425, -44.314529, 0.057045, 0.068328, 177.502625, 0.028579, 0.003661, 0.001434, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.057045, -0.068328, -0.000000, 0, 1080, 1080, 1080, 1080
-0.748355, -0.357727, 9.713066, 0.011148, 0.070708, 0.002749, 26.074249, 2.645425, -44.314529, -1.302610, 0.039643, 177.207733, 0.028580, 0.003660, 0.001434, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 1.302610, -0.039643, 0.000000, 0, 1086, 1080, 1080, 1086
-0.769292, -0.331406, 9.704691, 0.017562, 0.071777, -0.002443, 26.074249, 2.645425, -44.314529, 0.034078, 0.324084, 177.485352, 0.028581, 0.003660, 0.001434, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.034078, -0.324084, -0.000000, 0, 1080, 1080, 1081, 1081
-0.745962, -0.333201, 9.697513, 0.014966, 0.071166, -0.000305, 26.074249, 2.645425, -44.314529, -1.284347, 0.000896, 177.175995, 0.028582, 0.003659, 0.001434, 79956, 0.000000, 0.000000, 0.000000, 0.000000, 1.284347, -0.000896, 0.000000, 0, 1086, 1080, 1080, 1086
-0.750748, -0.336790, 9.725029, 0.018173, 0.070250, -0.002138, 26.074249, 2.645425, -44.314529, 0.070938, 0.153022, 177.466949, 0.028583, 0.003658, 0.001434, 79908, 0.000000, 0.000000, 0.000000, 0.000000, -0.070938, -0.153022, -0.000000, 0, 1080, 1080, 1081, 1080
-0.751346, -0.337986, 9.714860, 0.019548, 0.065210, 0.001069, 26.074249, 2.645425, -44.314529, -1.282101, 0.048069, 177.157303, 0.028584, 0.003657, 0.001434, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 1.282101, -0.048069, 0.000000, 0, 1086, 1080, 1080, 1086
-0.741775, -0.378066, 9.708879, 0.018479, 0.060170, 0.004123, 26.074249, 2.645425, -44.314529, 0.057626, -0.001346, 177.549133, 0.028585, 0.003656, 0.001435, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.057626, 0.001346, -0.000000, 0, 1080, 1080, 1080, 1080
-0.743570, -0.358923, 9.718449, 0.016952, 0.059407, 0.001069, 26.074249, 2.645425, -44.314529, -1.301834, 0.007879, 177.252838, 0.028586, 0.003655, 0.001435, 79956, 0.000000, 0.000000, 0.000000, 0.000000, 1.301834, -0.007879, 0.000000, 0, 1086, 1080, 1080, 1086
-0.749552, -0.363709, 9.692726, 0.013134, 0.060476, 0.007025, 26.074249, 2.645425, -44.314529, 0.039119, 0.199548, 177.585739, 0.028587, 0.003654, 0.001435, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.039119, -0.199548, -0.000000, 0, 1080, 1080, 1081, 1080
-0.745962, -0.364905, 9.692726, 0.019395, 0.067959, -0.003512, 26.074249, 2.645425, -44.314529, -1.311387, 0.039997, 177.291519, 0.028588, 0.003653, 0.001435, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 1.311387, -0.039997, 0.000000, 0, 1086, 1080, 1080, 1086
-0.753739, -0.355334, 9.706486, 0.014203, 0.069639, 0.002596, 26.074249, 2.645425, -44.314529, 0.041150, 0.184015, 177.599442, 0.028589, 0.003652, 0.001435, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.041150, -0.184015, -0.000000, 0, 1080, 1080, 1081, 1080
-0.750150, -0.342174, 9.707084, 0.013439, 0.070555, -0.001222, 26.074249, 2.645425, -44.314529, -1.308425, 0.043656, 177.284485, 0.028590, 0.003651, 0.001435, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 1.308425, -0.043656, 0.000000, 0, 1086, 1080, 1080, 1086
-0.732802, -0.351745, 9.720841, 0.016646, 0.063835, 0.001680, 26.074249, 2.645425, -44.314529, 0.044883, -0.109697, 177.582275, 0.028591, 0.003650, 0.001435, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.044883, 0.109697, -0.000000, 0, 1080, 1080, 1080, 1080
-0.748954, -0.366102, 9.724431, 0.017562, 0.069639, -0.002596, 26.074249, 2.645425, -44.314529, -1.307151, 0.032776, 177.291443, 0.028592, 0.003649, 0.001435, 79928, 0.000000, 0.000000, 0.000000, 0.000000, 1.307151, -0.032776, 0.000000, 0, 1086, 1080, 1080, 1086
-0.739980, -0.363709, 9.732208, 0.016952, 0.070860, 0.002138, 26.074249, 2.645425, -44.314529, 0.048692, -0.022226, 177.614380, 0.028593, 0.003648, 0.001435, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.048692, 0.022226, -0.000000, 0, 1080, 1080, 1080, 1080
-0.746561, -0.352343, 9.723833, 0.012217, 0.067042, 0.007636, 26.074249, 2.645425, -44.314529, -1.308372, 0.024133, 177.308807, 0.028594, 0.003647, 0.001435, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 1.308372, -0.024133, 0.000000, 0, 1086, 1080, 1080, 1086
-0.745364, -0.343370, 9.723235, 0.016952, 0.062766, 0.002596, 26.074249, 2.645425, -44.314529, 0.056130, 0.070446, 177.593018, 0.028595, 0.003645, 0.001435, 79964, 0.000000, 0.000000, 0.000000, 0.000000, -0.056130, -0.070446, -0.000000, 0, 1080, 1080, 1080, 1080
-0.762114, -0.345763, 9.711869, 0.018326, 0.066126, 0.000916, 26.074249, 2.645425, -44.314529, -1.299342, 0.121446, 177.281113, 0.028596, 0.003644, 0.001436, 79916, 0.000000, 0.000000, 0.000000, 0.000000, 1.299342, -0.121446, 0.000000, 0, 1086, 1080, 1080, 1087
-0.756132, -0.374477, 9.702896, 0.015424, 0.066126, 0.001222, 26.074249, 2.645425, -44.314529, 0.048859, 0.111084, 177.638153, 0.028597, 0.003643, 0.001436, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.048859, -0.111084, -0.000000, 0, 1080, 1080, 1080, 1080
-0.766900, -0.360718, 9.658628, 0.015882, 0.061545, 0.004123, 26.074249, 2.645425, -44.314529, -1.308911, 0.169803, 177.336716, 0.028598, 0.003642, 0.001436, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 1.308911, -0.169803, 0.000000, 0, 1085, 1080, 1080, 1087
-0.759721, -0.340977, 9.687343, 0.013592, 0.064294, 0.000000, 26.074249, 2.645425, -44.314529, 0.055892, 0.122262, 177.614334, 0.028600, 0.003641, 0.001436, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.055892, -0.122262, -0.000000, 0, 1080, 1080, 1080, 1080
-0.753739, -0.380459, 9.696914, 0.012370, 0.064599, 0.004581, 26.074249, 2.645425, -44.314529, -1.305346, 0.081841, 177.328552, 0.028601, 0.003640, 0.001436, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 1.305346, -0.081841, 0.000000, 0, 1086, 1080, 1080, 1087
-0.748355, -0.361316, 9.689735, 0.017257, 0.066584, 0.002443, 26.074249, 2.645425, -44.314529, 0.052750, 0.073144, 177.644760, 0.028602, 0.003639, 0.001436, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -0.052750, -0.073144, -0.000000, 0, 1080, 1080, 1080, 1080
-0.764507, -0.351745, 9.705888, 0.015730, 0.062003, 0.000458, 26.074249, 2.645425, -44.314529, -1.303280, 0.136081, 177.334610, 0.028603, 0.003638, 0.001436, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 1.303280, -0.136081, 0.000000, 0, 1085, 1080, 1080, 1087
-0.757927, -0.336192, 9.691529, 0.018937, 0.068722, 0.001374, 26.074249, 2.645425, -44.314529, 0.063776, 0.133268, 177.605896, 0.028604, 0.003637, 0.001436, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.063776, -0.133268, -0.000000, 0, 1080, 1080, 1081, 1080
-0.766900, -0.345763, 9.696914, 0.019242, 0.067195, 0.002749, 26.074249, 2.645425, -44.314529, -1.292979, 0.154724, 177.292603, 0.028605, 0.003635, 0.001436, 79944, 0.000000, 0.000000, 0.000000, 0.000000, 1.292979, -0.154724, 0.000000, 0, 1085, 1080, 1080, 1087
-0.751346, -0.357727, 9.702896, 0.018021, 0.070860, 0.002443, 26.074249, 2.645425, -44.314529, 0.056971, -0.003063, 177.602585, 0.028606, 0.003634, 0.001436, 79932, 0.000000, 0.000000, 0.000000, 0.000000, -0.056971, 0.003063, -0.000000, 0, 1080, 1080, 1080, 1080
-0.759123, -0.335593, 9.714860, 0.013286, 0.060934, 0.004734, 26.074249, 2.645425, -44.314529, -1.293837, 0.108859, 177.282364, 0.028607, 0.003633, 0.001436, 79948, 0.000000, 0.000000, 0.000000, 0.000000, 1.293837, -0.108859, 0.000000, 0, 1086, 1080, 1080, 1087
-0.756730, -0.348754, 9.705888, 0.013592, 0.069944, -0.001069, 26.074249, 2.645425, -44.314529, 0.067736, 0.136052, 177.579987, 0.028608, 0.003632, 0.001436, 79928, 0.000000, 0.000000, 0.000000, 0.000000, -0.067736, -0.136052, -0.000000, 0, 1080, 1080, 1081, 1080
-0.765105, -0.366700, 9.722038, 0.018479, 0.071166, -0.005498, 26.074249, 2.645425, -44.314529, -1.292232, 0.132834, 177.284195, 0.028609, 0.003631, 0.001436, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 1.292232, -0.132834, 0.000000, 0, 1085, 1080, 1080, 1087
-0.744168, -0.350549, 9.722636, 0.009468, 0.069944, 0.001222, 26.074249, 2.645425, -44.314529, 0.053252, -0.076667, 177.577881, 0.028610, 0.003630, 0.001436, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.053252, 0.076667, -0.000000, 0, 1080, 1080, 1080, 1080
-0.768694, -0.362513, 9.684351, 0.012370, 0.062766, 0.004429, 26.074249, 2.645425, -44.314529, -1.285917, 0.160430, 177.287338, 0.028611, 0.003629, 0.001436, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 1.285917, -0.160430, 0.000000, 0, 1085, 1080, 1080, 1087
-0.765105, -0.353540, 9.730413, 0.016341, 0.066126, 0.000305, 26.074249, 2.645425, -44.314529, 0.074695, 0.155453, 177.591507, 0.028612, 0.003628, 0.001436, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.074695, -0.155453, -0.000000, 0, 1080, 1080, 1081, 1080
-0.762114, -0.352343, 9.736994, 0.017715, 0.071013, -0.000305, 26.074249, 2.645425, -44.314529, -1.282646, 0.108133, 177.283936, 0.028613, 0.003627, 0.001436, 79944, 0.000000, 0.000000, 0.000000, 0.000000, 1.282646, -0.108133, 0.000000, 0, 1086, 1080, 1080, 1087
-0.734596, -0.360120, 9.739387, 0.018173, 0.067959, 0.000611, 26.074249, 2.645425, -44.314529, 0.036073, -0.219551, 177.589142, 0.028614, 0.003627, 0.001436, 79932, 0.000000, 0.000000, 0.000000, 0.000000, -0.036073, 0.219551, -0.000000, 0, 1080, 1081, 1080, 1080
-0.772283, -0.343968, 9.738190, 0.016799, 0.066737, 0.002596, 26.074249, 2.645425, -44.314529, -1.260675, 0.181044, 177.290405, 0.028614, 0.003626, 0.001436, 79944, 0.000000, 0.000000, 0.000000, 0.000000, 1.260675, -0.181044, 0.000000, 0, 1085, 1080, 1080, 1087
-0.763909, -0.346959, 9.722038, 0.015272, 0.060323, 0.002749, 26.074249, 2.645425, -44.314529, 0.100313, 0.118752, 177.581833, 0.028615, 0.003625, 0.001437, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.100313, -0.118752, -0.000000, 0, 1080, 1080, 1081, 1080
-0.744168, -0.376870, 9.711270, 0.014661, 0.064752, 0.002749, 26.074249, 2.645425, -44.314529, -1.258422, 0.026524, 177.296005, 0.028616, 0.003624, 0.001436, 79948, 0.000000, 0.000000, 0.000000, 0.000000, 1.258422, -0.026524, 0.000000, 0, 1086, 1080, 1080, 1086
-0.752543, -0.340977, 9.687343, 0.014203, 0.063225, 0.002138, 26.074249, 2.645425, -44.314529, 0.094101, 0.201976, 177.578568, 0.028617, 0.003623, 0.001436, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -0.094101, -0.201976, -0.000000, 0, 1080, 1080, 1081, 1080
-0.764507, -0.363111, 9.716056, 0.017868, 0.066279, 0.001222, 26.074249, 2.645425, -44.314529, -1.264085, 0.135588, 177.280609, 0.028619, 0.003622, 0.001437, 79932, 0.000000, 0.000000, 0.000000, 0.000000, 1.264085, -0.135588, 0.000000, 0, 1085, 1080, 1080, 1087
-0.754936, -0.346959, 9.687343, 0.016799, 0.069180, -0.039095, 26.074249, 2.645425, -44.314529, 0.096925, 0.094983, 177.572876, 0.028620, 0.003621, 0.001437, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.096925, -0.094983, -0.000000, 0, 1080, 1080, 1080, 1080
-0.745364, -0.354736, 9.704092, 0.017257, 0.066126, 0.003360, 26.074249, 2.645425, -44.314529, -1.260364, 0.026814, 177.271713, 0.028621, 0.003620, 0.001437, 79944, 0.000000, 0.000000, 0.000000, 0.000000, 1.260364, -0.026814, 0.000000, 0, 1086, 1080, 1080, 1086
-0.759123, -0.367298, 9.713066, 0.020769, 0.066890, -0.000458, 26.074249, 2.645425, -44.314529, 0.057129, 0.325697, 177.609573, 0.028621, 0.003619, 0.001437, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.057129, -0.325697, -0.000000, 0, 1080, 1080, 1081, 1081
-0.751346, -0.363111, 9.698709, 0.018937, 0.063683, 0.003054, 26.074249, 2.645425, -44.314529, -1.280344, 0.077189, 177.314011, 0.028622, 0.003619, 0.001437, 79956, 0.000000, 0.000000, 0.000000, 0.000000, 1.280344, -0.077189, 0.000000, 0, 1086, 1080, 1080, 1086
-0.756132, -0.360120, 9.688539, 0.014966, 0.060781, 0.004276, 26.074249, 2.645425, -44.314529, 0.070306, 0.201125, 177.631714, 0.028623, 0.003618, 0.001437, 79916, 0.000000, 0.000000, 0.000000, 0.000000, -0.070306, -0.201125, -0.000000, 0, 1080, 1080, 1081, 1080
-0.754337, -0.348156, 9.697513, 0.015119, 0.068111, -0.002749, 26.074249, 2.645425, -44.314529, -1.281978, 0.079809, 177.319839, 0.028624, 0.003617, 0.001437, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 1.281978, -0.079809, 0.000000, 0, 1086, 1080, 1080, 1086
-0.763310, -0.339781, 9.687343, 0.018173, 0.072540, -0.001680, 26.074249, 2.645425, -44.314529, 0.070430, 0.268089, 177.597046, 0.028625, 0.003616, 0.001437, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.070430, -0.268089, -0.000000, 0, 1080, 1080, 1081, 1081
-0.755534, -0.328415, 9.694521, 0.014203, 0.060476, 0.003207, 26.074249, 2.645425, -44.314529, -1.270411, 0.071655, 177.271057, 0.028626, 0.003615, 0.001437, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 1.270411, -0.071655, 0.000000, 0, 1086, 1080, 1080, 1086
-0.766301, -0.345763, 9.697513, 0.018784, 0.067959, -0.004887, 26.074249, 2.645425, -44.314529, 0.069720, 0.317683, 177.563095, 0.028627, 0.003614, 0.001437, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.069720, -0.317683, -0.000000, 0, 1080, 1080, 1081, 1081
-0.761516, -0.360120, 9.690931, 0.014661, 0.057574, 0.003360, 26.074249, 2.645425, -44.314529, -1.278126, 0.133466, 177.265701, 0.028628, 0.003613, 0.001437, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 1.278126, -0.133466, 0.000000, 0, 1085, 1080, 1080, 1087
-0.761516, -0.333799, 9.719048, 0.015424, 0.066737, 0.006720, 26.074249, 2.645425, -44.314529, 0.088061, 0.153375, 177.541702, 0.028629, 0.003612, 0.001437, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.088061, -0.153375, -0.000000, 0, 1080, 1080, 1081, 1080
-0.753739, -0.355932, 9.699306, 0.012828, 0.064752, 0.001374, 26.074249, 2.645425, -44.314529, -1.269612, 0.078199, 177.242264, 0.028630, 0.003611, 0.001437, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 1.269612, -0.078199, 0.000000, 0, 1086, 1080, 1080, 1086
-0.733998, -0.349950, 9.716056, 0.014508, 0.065363, 0.001069, 26.074249, 2.645425, -44.314529, 0.073059, -0.142887, 177.541489, 0.028631, 0.003610, 0.001437, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.073059, 0.142887, -0.000000, 0, 1080, 1081, 1080, 1080
-0.753739, -0.355932, 9.731011, 0.013439, 0.065057, 0.002749, 26.074249, 2.645425, -44.314529, -1.271337, 0.058327, 177.247360, 0.028632, 0.003609, 0.001437, 79948, 0.000000, 0.000000, 0.000000, 0.000000, 1.271337, -0.058327, 0.000000, 0, 1086, 1080, 1080, 1086
-0.912862, -0.354138, 9.689137, 0.020617, 0.065515, 0.037568, 26.074249, 2.645425, -44.314529, -0.604725, 1.253088, 177.411407, 0.028625, 0.003616, 0.001437, 79936, 0.000000, 0.000000, 0.000000, 0.000000, 0.604725, -1.253088, -0.000000, 0, 1080, 1080, 1083, 1089
-0.750150, -0.341575, 9.695119, 0.016952, 0.066584, -0.000916, 26.074249, 2.645425, -44.314529, -0.999091, -0.055983, 177.305618, 0.028617, 0.003624, 0.001436, 79940, 0.000000, 0.000000, 0.000000, 0.000000, 0.999091, 0.055983, 0.000000, 0, 1085, 1080, 1080, 1084
-0.742373, -0.361316, 9.719048, 0.020006, 0.064141, 0.001374, 26.074249, 2.645425, -44.314529, 0.053538, 0.624351, 177.637329, 0.028615, 0.003625, 0.001437, 79956, 0.000000, 0.000000, 0.000000, 0.000000, -0.053538, -0.624351, -0.000000, 0, 1080, 1080, 1083, 1082
-0.747159, -0.356531, 9.716654, 0.014355, 0.052840, 0.007025, 26.074249, 2.645425, -44.314529, -1.196547, 0.085616, 177.351471, 0.028614, 0.003626, 0.001437, 79920, 0.000000, 0.000000, 0.000000, 0.000000, 1.196547, -0.085616, 0.000000, 0, 1085, 1080, 1080, 1086
