acc.x, acc.y, acc.z, gyro.x, gyro.y, gyro.z, magn.x, magn.y, magn.z, roll, pitch, yaw, roll_var, pitch_var, yaw_var, kf_dt, throttle, command_roll, command_pitch, command_yaw, pid_roll, pid_pitch, pid_yaw, motors_armed, m1_speed, m2_speed, m3_speed, m4_speed
-0.728016, -0.410967, 9.836893, 0.016646, 0.067806, 0.000000, 8.111663, 2.893891, -45.162235, 0.905338, 0.131668, 153.221115, 0.070990, 0.016335, 0.001223, 79932, 0.000000, 0.000000, 0.000000, 0.000000, -0.905338, -0.131668, 0.000000, 0, 1080, 1083, 1085, 1080
-0.741177, -0.407378, 9.850653, 0.017868, 0.063683, -0.000916, 8.023970, 3.434668, -45.834549, 1.981704, 0.986136, 153.390884, 0.070968, 0.016334, 0.001223, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -1.981704, -0.986136, -0.000000, 0, 1080, 1085, 1095, 1080
-0.722632, -0.395414, 9.841680, 0.013744, 0.063530, 0.002291, 8.550131, 3.536978, -46.024555, 0.859438, 0.201197, 153.309937, 0.070948, 0.016331, 0.001223, 79932, 0.000000, 0.000000, 0.000000, 0.000000, -0.859438, -0.201197, 0.000000, 0, 1080, 1083, 1085, 1080
-0.716650, -0.385843, 9.832108, 0.012370, 0.068417, 0.002291, 7.570886, 3.580824, -46.258404, 2.100436, 0.793597, 153.465454, 0.070929, 0.016327, 0.001222, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -2.100436, -0.793597, -0.000000, 0, 1080, 1086, 1094, 1080
-0.725025, -0.384646, 9.842278, 0.018173, 0.063225, 0.000458, 8.155510, 3.493131, -45.703011, 0.832305, 0.276391, 153.359680, 0.070911, 0.016322, 0.001222, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.832305, -0.276391, 0.000000, 0, 1080, 1082, 1085, 1080
-0.727418, -0.381655, 9.826126, 0.015882, 0.066279, 0.000000, 7.687811, 3.843905, -45.352234, 2.085297, 0.839497, 153.506165, 0.070893, 0.016317, 0.001221, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -2.085297, -0.839497, -0.000000, 0, 1080, 1086, 1094, 1080
-0.714258, -0.392423, 9.834501, 0.016799, 0.069791, 0.001527, 7.322420, 4.326220, -45.878399, 0.898110, 0.156396, 153.355713, 0.070873, 0.016314, 0.001221, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -0.898110, -0.156396, 0.000000, 0, 1080, 1083, 1085, 1080
-0.742373, -0.382253, 9.842278, 0.015424, 0.070097, 0.000153, 7.176264, 3.522362, -46.404560, 1.981606, 1.002134, 153.483398, 0.070852, 0.016312, 0.001221, 79952, 0.000000, 0.000000, 0.000000, 0.000000, -1.981606, -1.002134, -0.000000, 0, 1080, 1085, 1095, 1080
-0.736391, -0.383450, 9.825528, 0.020159, 0.072693, 0.002291, 7.424729, 3.434668, -45.659164, 0.825733, 0.268111, 153.367981, 0.070832, 0.016309, 0.001220, 79928, 0.000000, 0.000000, 0.000000, 0.000000, -0.825733, -0.268111, 0.000000, 0, 1080, 1082, 1085, 1080
-0.715454, -0.373879, 9.832108, 0.017104, 0.066126, 0.001680, 7.147033, 3.653902, -45.629932, 2.131846, 0.698838, 153.504623, 0.070815, 0.016304, 0.001220, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -2.131846, -0.698838, -0.000000, 0, 1080, 1087, 1094, 1080
-0.736391, -0.379262, 9.830314, 0.016188, 0.064141, 0.001527, 7.351652, 3.420053, -45.542240, 0.810100, 0.338760, 153.376495, 0.070798, 0.016298, 0.001220, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.810100, -0.338760, 0.000000, 0, 1080, 1082, 1085, 1080
-0.719043, -0.374477, 9.839885, 0.021075, 0.062766, 0.003054, 7.307805, 3.522362, -45.746857, 2.141089, 0.691725, 153.526703, 0.070781, 0.016292, 0.001219, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -2.141089, -0.691725, -0.000000, 0, 1080, 1087, 1094, 1080
-0.706481, -0.394816, 9.896116, 0.019090, 0.067195, 0.002138, 7.497808, 3.653902, -46.433792, 0.884581, 0.144531, 153.400833, 0.070763, 0.016288, 0.001219, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.884581, -0.144531, 0.000000, 0, 1080, 1083, 1085, 1080
-0.743570, -0.390628, 9.805787, 0.016799, 0.070250, -0.000916, 7.380883, 3.273896, -45.980705, 1.981588, 0.974900, 153.547943, 0.070742, 0.016286, 0.001218, 79932, 0.000000, 0.000000, 0.000000, 0.000000, -1.981588, -0.974900, -0.000000, 0, 1080, 1085, 1095, 1080
-0.745962, -0.354138, 9.814162, 0.018937, 0.070555, 0.000916, 7.147033, 3.800058, -46.156094, 0.843496, 0.214785, 153.408447, 0.070722, 0.016283, 0.001218, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.843496, -0.214785, 0.000000, 0, 1080, 1083, 1085, 1080
-0.704088, -0.381057, 9.830314, 0.017715, 0.069180, -0.001222, 7.351652, 3.595440, -45.703011, 2.143579, 0.664052, 153.558685, 0.070705, 0.016278, 0.001218, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -2.143579, -0.664052, -0.000000, 0, 1080, 1087, 1094, 1080
-0.722632, -0.386441, 9.840484, 0.016035, 0.070402, -0.002596, 7.103186, 3.770827, -45.308392, 0.856683, 0.193746, 153.416122, 0.070687, 0.016273, 0.001217, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.856683, -0.193746, 0.000000, 0, 1080, 1083, 1085, 1080
-0.722632, -0.400200, 9.836893, 0.014508, 0.066890, -0.001985, 7.059340, 3.127740, -45.425312, 2.065899, 0.850113, 153.574020, 0.070669, 0.016269, 0.001217, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -2.065899, -0.850113, -0.000000, 0, 1080, 1086, 1094, 1080
-0.739382, -0.392423, 9.844072, 0.020311, 0.070402, -0.002291, 8.184741, 3.756212, -45.790707, 0.792640, 0.346731, 153.448074, 0.070651, 0.016264, 0.001217, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.792640, -0.346731, 0.000000, 0, 1080, 1082, 1085, 1080
-0.705883, -0.393021, 9.873982, 0.014050, 0.067195, 0.003054, 7.424729, 3.259281, -45.293774, 2.144818, 0.605081, 153.620392, 0.070635, 0.016258, 0.001216, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -2.144818, -0.605081, -0.000000, 0, 1080, 1087, 1094, 1080
-0.710070, -0.398405, 9.826126, 0.014203, 0.071471, -0.000153, 7.629348, 3.741596, -45.849167, 0.836073, 0.198619, 153.488388, 0.070618, 0.016252, 0.001216, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.836073, -0.198619, 0.000000, 0, 1080, 1083, 1085, 1080
-0.701097, -0.372682, 9.854840, 0.018326, 0.074526, -0.001069, 7.483192, 3.624671, -46.083015, 2.152124, 0.602956, 153.638275, 0.070601, 0.016247, 0.001216, 79948, 0.000000, 0.000000, 0.000000, 0.000000, -2.152124, -0.602956, -0.000000, 0, 1080, 1087, 1094, 1080
-0.732802, -0.391825, 9.835099, 0.015119, 0.072998, -0.001374, 7.658579, 3.463899, -46.448406, 0.800216, 0.379574, 153.515198, 0.070585, 0.016240, 0.001215, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -0.800216, -0.379574, 0.000000, 0, 1080, 1082, 1086, 1080
-0.725623, -0.378066, 9.835099, 0.016646, 0.064904, 0.001833, 7.541654, 4.238527, -46.170712, 2.145007, 0.619239, 153.618637, 0.070568, 0.016234, 0.001215, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -2.145007, -0.619239, -0.000000, 0, 1080, 1087, 1094, 1080
-0.723231, -0.378664, 9.864411, 0.018173, 0.066890, 0.003971, 7.234727, 4.267758, -46.156094, 0.874995, 0.108116, 153.460938, 0.070551, 0.016229, 0.001214, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.874995, -0.108116, 0.000000, 0, 1080, 1083, 1085, 1080
-0.717847, -0.386441, 9.838091, 0.020464, 0.072846, 0.000611, 7.337036, 3.478515, -46.126862, 2.047041, 0.828783, 153.606262, 0.070531, 0.016226, 0.001214, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -2.047041, -0.828783, -0.000000, 0, 1080, 1086, 1094, 1080
-0.714258, -0.367896, 9.827921, 0.018479, 0.072082, -0.003054, 7.541654, 3.054662, -45.147617, 0.884871, 0.106142, 153.523087, 0.070512, 0.016223, 0.001214, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.884871, -0.106142, 0.000000, 0, 1080, 1083, 1085, 1080
-0.714856, -0.381057, 9.867402, 0.020769, 0.064752, 0.000458, 7.307805, 3.653902, -45.761471, 2.068423, 0.804634, 153.659225, 0.070492, 0.016220, 0.001213, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -2.068423, -0.804634, -0.000000, 0, 1080, 1086, 1094, 1080
-0.724427, -0.383450, 9.820145, 0.013744, 0.064904, 0.001374, 3.843905, 3.990061, -45.323006, 1.101960, -0.166605, 153.538315, 0.070470, 0.016220, 0.001213, 79932, 0.000000, 0.000000, 0.000000, 0.000000, -1.101960, 0.166605, 0.000000, 0, 1080, 1086, 1084, 1080
-0.723829, -0.396610, 9.845867, 0.012065, 0.064446, 0.003054, 7.527039, 3.259281, -45.498390, 1.914584, 0.939826, 153.673737, 0.070445, 0.016222, 0.001213, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -1.914584, -0.939826, -0.000000, 0, 1080, 1084, 1094, 1080
-0.728016, -0.373879, 9.851849, 0.015882, 0.062003, 0.001833, 6.971645, 3.697749, -45.454548, 0.805774, 0.135992, 153.544403, 0.070425, 0.016220, 0.001212, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.805774, -0.135992, 0.000000, 0, 1080, 1083, 1084, 1080
-0.713659, -0.391825, 9.841081, 0.016035, 0.064599, 0.001833, 7.410114, 3.946214, -46.243790, 1.997911, 0.813663, 153.669601, 0.070406, 0.016216, 0.001212, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -1.997911, -0.813663, -0.000000, 0, 1080, 1086, 1094, 1080
-0.731007, -0.372682, 9.836296, 0.018021, 0.073457, -0.001374, 7.717041, 7.424729, -46.009941, 0.924060, -0.020106, 153.431763, 0.070385, 0.016215, 0.001212, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.924060, 0.020106, 0.000000, 0, 1080, 1084, 1084, 1080
-0.715454, -0.389432, 9.826126, 0.016799, 0.070402, -0.001374, 6.927799, 4.150833, -45.717628, 1.637784, 1.126046, 153.465714, 0.070359, 0.016218, 0.001211, 79952, 0.000000, 0.000000, 0.000000, 0.000000, -1.637784, -1.126046, -0.000000, 0, 1080, 1082, 1094, 1080
-0.731606, -0.379861, 9.852448, 0.016952, 0.068111, 0.000916, 6.854721, 7.234727, -45.746857, 0.735707, 0.105211, 153.256622, 0.070336, 0.016218, 0.001211, 79932, 0.000000, 0.000000, 0.000000, 0.000000, -0.735707, -0.105211, 0.000000, 0, 1080, 1083, 1084, 1080
-0.710070, -0.368495, 9.834501, 0.015272, 0.069028, -0.000458, 7.249342, 4.092371, -45.396084, 1.992756, 0.660153, 153.366394, 0.070318, 0.016214, 0.001211, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -1.992756, -0.660153, -0.000000, 0, 1080, 1086, 1093, 1080
-0.723231, -0.363111, 9.861421, 0.016493, 0.073457, -0.004276, 7.234727, 3.887752, -45.279156, 0.750880, 0.087876, 153.218842, 0.070300, 0.016210, 0.001210, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.750880, -0.087876, 0.000000, 0, 1080, 1083, 1084, 1080
-0.710070, -0.385843, 9.829117, 0.012675, 0.072082, -0.000153, 7.410114, 3.434668, -45.878399, 1.990346, 0.688517, 153.370651, 0.070282, 0.016205, 0.001210, 79952, 0.000000, 0.000000, 0.000000, 0.000000, -1.990346, -0.688517, -0.000000, 0, 1080, 1086, 1093, 1080
-0.714258, -0.398405, 9.845268, 0.016035, 0.066279, 0.001527, 7.556270, 4.033908, -45.513008, 0.737563, 0.136888, 153.228851, 0.070265, 0.016201, 0.001210, 79928, 0.000000, 0.000000, 0.000000, 0.000000, -0.737563, -0.136888, 0.000000, 0, 1080, 1083, 1084, 1080
-0.712463, -0.386441, 9.845268, 0.018021, 0.070708, -0.003207, 7.585502, 3.420053, -45.805321, 2.003062, 0.681269, 153.388077, 0.070247, 0.016196, 0.001209, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -2.003062, -0.681269, -0.000000, 0, 1080, 1086, 1093, 1080
-0.714258, -0.385843, 9.834501, 0.015730, 0.061697, 0.002291, 8.067817, 4.019292, -45.717628, 0.744071, 0.145504, 153.252594, 0.070229, 0.016192, 0.001209, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.744071, -0.145504, 0.000000, 0, 1080, 1083, 1084, 1080
-0.722034, -0.375075, 9.859627, 0.015424, 0.069639, 0.001222, 7.497808, 3.960830, -45.951477, 1.981877, 0.745556, 153.380676, 0.070211, 0.016188, 0.001208, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -1.981877, -0.745556, -0.000000, 0, 1080, 1086, 1093, 1080
-0.734596, -0.388235, 9.817751, 0.016799, 0.070860, -0.001985, 7.833967, 3.726980, -45.439930, 0.689645, 0.296887, 153.251663, 0.070194, 0.016182, 0.001208, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.689645, -0.296887, 0.000000, 0, 1080, 1082, 1085, 1080
-0.708275, -0.378066, 9.842278, 0.015119, 0.066737, -0.000458, 7.453961, 3.829290, -45.659164, 2.037561, 0.576368, 153.393158, 0.070178, 0.016176, 0.001208, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -2.037561, -0.576368, -0.000000, 0, 1080, 1087, 1093, 1080
-0.716650, -0.385843, 9.821341, 0.013439, 0.065515, -0.001680, 7.439345, 4.019292, -45.776089, 0.740651, 0.138490, 153.245499, 0.070161, 0.016171, 0.001207, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.740651, -0.138490, 0.000000, 0, 1080, 1083, 1084, 1080
-0.726222, -0.382253, 9.846465, 0.010843, 0.066584, -0.000458, 7.424729, 3.814674, -45.308392, 1.947376, 0.798459, 153.379227, 0.070143, 0.016167, 0.001207, 79948, 0.000000, 0.000000, 0.000000, 0.000000, -1.947376, -0.798459, -0.000000, 0, 1080, 1085, 1094, 1080
-0.719043, -0.363709, 9.839287, 0.017562, 0.069791, -0.001833, 7.629348, 3.580824, -44.811459, 0.793769, 0.065050, 153.263748, 0.070124, 0.016165, 0.001207, 79928, 0.000000, 0.000000, 0.000000, 0.000000, -0.793769, -0.065050, 0.000000, 0, 1080, 1083, 1084, 1080
-0.728016, -0.358923, 9.822537, 0.018173, 0.067042, 0.000458, 7.000877, 3.770827, -45.059925, 1.958454, 0.797695, 153.376297, 0.070104, 0.016162, 0.001206, 79948, 0.000000, 0.000000, 0.000000, 0.000000, -1.958454, -0.797695, -0.000000, 0, 1080, 1085, 1094, 1080
-0.706481, -0.391227, 9.784252, 0.014661, 0.065668, 0.001527, 7.103186, 3.800058, -45.732243, 0.774708, 0.108288, 153.244843, 0.070086, 0.016158, 0.001206, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.774708, -0.108288, 0.000000, 0, 1080, 1083, 1084, 1080
-0.742373, -0.397209, 9.871590, 0.015272, 0.072846, -0.000764, 7.000877, 3.829290, -45.659164, 1.805717, 1.013256, 153.350082, 0.070064, 0.016158, 0.001205, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -1.805717, -1.013256, -0.000000, 0, 1080, 1084, 1094, 1080
-0.742971, -0.387637, 9.830912, 0.017257, 0.072082, -0.000916, 7.293190, 3.142356, -46.053783, 0.728673, 0.170864, 153.263672, 0.070044, 0.016156, 0.001205, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.728673, -0.170864, 0.000000, 0, 1080, 1082, 1084, 1080
-0.735195, -0.399003, 9.816555, 0.019395, 0.066890, 0.001680, 7.643963, 3.522362, -45.556854, 1.916135, 0.867822, 153.419296, 0.070025, 0.016153, 0.001205, 79952, 0.000000, 0.000000, 0.000000, 0.000000, -1.916135, -0.867822, -0.000000, 0, 1080, 1085, 1094, 1080
-0.725623, -0.401994, 9.833903, 0.018784, 0.067195, -0.000764, 7.410114, 3.990061, -45.629932, 0.721470, 0.198848, 153.280640, 0.070006, 0.016150, 0.001204, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.721470, -0.198848, 0.000000, 0, 1080, 1082, 1084, 1080
-0.718445, -0.398405, 9.838689, 0.019700, 0.065363, -0.000305, 7.439345, 3.668518, -45.849167, 1.974579, 0.767277, 153.429596, 0.069989, 0.016145, 0.001204, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -1.974579, -0.767277, -0.000000, 0, 1080, 1086, 1094, 1080
-0.729811, -0.388235, 9.830314, 0.015882, 0.066737, -0.001985, 7.804736, 3.113125, -45.980705, 0.689108, 0.302851, 153.353516, 0.069972, 0.016140, 0.001203, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.689108, -0.302851, 0.000000, 0, 1080, 1081, 1085, 1080
-0.720240, -0.390628, 9.829117, 0.017562, 0.067501, 0.004581, 7.658579, 3.566209, -45.922245, 2.002536, 0.717916, 153.514420, 0.069955, 0.016135, 0.001203, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -2.002536, -0.717916, -0.000000, 0, 1080, 1086, 1093, 1080
-0.711865, -0.365504, 9.808181, 0.014508, 0.067348, 0.003818, 7.556270, 3.785443, -46.857643, 0.791985, 0.079510, 153.383743, 0.069937, 0.016131, 0.001203, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.791985, -0.079510, 0.000000, 0, 1080, 1083, 1084, 1080
-0.733998, -0.386441, 9.812368, 0.015424, 0.067653, -0.002596, 7.103186, 3.858521, -45.761471, 1.843553, 0.961522, 153.490067, 0.069916, 0.016130, 0.001202, 79948, 0.000000, 0.000000, 0.000000, 0.000000, -1.843553, -0.961522, -0.000000, 0, 1080, 1084, 1094, 1080
-0.727418, -0.397807, 9.845867, 0.019242, 0.057727, 0.004276, 6.357790, 3.346974, -45.717628, 0.725658, 0.169026, 153.373627, 0.069897, 0.016128, 0.001202, 79928, 0.000000, 0.000000, 0.000000, 0.000000, -0.725658, -0.169026, 0.000000, 0, 1080, 1082, 1084, 1080
-0.727418, -0.380459, 9.832705, 0.014203, 0.062156, 0.001069, 7.380883, 3.814674, -45.337620, 1.949757, 0.796549, 153.505966, 0.069879, 0.016124, 0.001202, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -1.949757, -0.796549, -0.000000, 0, 1080, 1085, 1094, 1080
-0.729811, -0.380459, 9.844072, 0.019090, 0.066737, 0.002749, 7.468577, 3.756212, -45.819935, 0.727265, 0.181989, 153.372803, 0.069861, 0.016120, 0.001201, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.727265, -0.181989, 0.000000, 0, 1080, 1082, 1084, 1080
-0.725025, -0.356531, 9.854242, 0.016952, 0.065210, 0.001222, 7.249342, 3.536978, -46.199944, 2.009483, 0.687385, 153.509613, 0.069844, 0.016115, 0.001201, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -2.009483, -0.687385, -0.000000, 0, 1080, 1086, 1093, 1080
-0.725025, -0.372084, 9.838091, 0.018173, 0.071013, -0.001527, 7.833967, 3.317743, -46.039169, 0.714782, 0.250736, 153.413483, 0.069827, 0.016110, 0.001200, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.714782, -0.250736, 0.000000, 0, 1080, 1082, 1084, 1080
-0.716052, -0.398405, 9.833304, 0.016799, 0.070708, -0.001222, 7.600117, 3.463899, -45.703011, 2.008538, 0.722287, 153.578171, 0.069810, 0.016105, 0.001200, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -2.008538, -0.722287, -0.000000, 0, 1080, 1086, 1093, 1080
-0.728016, -0.371486, 9.809377, 0.016799, 0.072082, -0.001985, 7.395498, 3.536978, -46.024555, 0.736030, 0.219472, 153.449890, 0.069793, 0.016100, 0.001200, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.736030, -0.219472, 0.000000, 0, 1080, 1082, 1084, 1080
-0.713659, -0.383450, 9.811171, 0.019700, 0.063072, 0.000611, 7.088570, 3.639287, -45.732243, 2.023378, 0.706292, 153.585785, 0.069776, 0.016095, 0.001199, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -2.023378, -0.706292, -0.000000, 0, 1080, 1086, 1093, 1080
-0.731007, -0.400200, 9.839885, 0.014813, 0.065973, 0.000000, 7.147033, 3.668518, -45.819935, 0.728811, 0.257416, 153.449738, 0.069760, 0.016090, 0.001199, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -0.728811, -0.257416, 0.000000, 0, 1080, 1082, 1085, 1080
-0.717249, -0.369691, 9.832705, 0.016799, 0.067195, -0.003512, 6.913184, 3.770827, -45.059925, 2.047909, 0.648339, 153.569931, 0.069744, 0.016085, 0.001199, 79948, 0.000000, 0.000000, 0.000000, 0.000000, -2.047909, -0.648339, -0.000000, 0, 1080, 1087, 1093, 1080
-0.716650, -0.373280, 9.841680, 0.020159, 0.071166, -0.000611, 6.898568, 3.332359, -46.039169, 0.772399, 0.150780, 153.445816, 0.069727, 0.016080, 0.001198, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.772399, -0.150780, 0.000000, 0, 1080, 1083, 1084, 1080
-0.729811, -0.404387, 9.845867, 0.016188, 0.067042, 0.000611, 6.752411, 3.843905, -45.863785, 1.831680, 1.013799, 153.541763, 0.069706, 0.016079, 0.001198, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -1.831680, -1.013799, -0.000000, 0, 1080, 1084, 1094, 1080
-0.728016, -0.392423, 9.814162, 0.016952, 0.065821, 0.000153, 6.971645, 3.580824, -46.009941, 0.743292, 0.182264, 153.423065, 0.069686, 0.016077, 0.001197, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.743292, -0.182264, 0.000000, 0, 1080, 1082, 1084, 1080
-0.719641, -0.361316, 9.868000, 0.018937, 0.069180, -0.002749, 7.190880, 3.902368, -45.995323, 2.032075, 0.665482, 153.542007, 0.069670, 0.016072, 0.001197, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -2.032075, -0.665482, -0.000000, 0, 1080, 1086, 1093, 1080
-0.711865, -0.404985, 9.843473, 0.018631, 0.064294, 0.001222, 6.635486, 3.390821, -45.644550, 0.757049, 0.162416, 153.416458, 0.069653, 0.016067, 0.001197, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.757049, -0.162416, 0.000000, 0, 1080, 1083, 1084, 1080
-0.714258, -0.361316, 9.816555, 0.018631, 0.063988, 0.001527, 6.913184, 3.230050, -45.118385, 2.043297, 0.657521, 153.558090, 0.069636, 0.016062, 0.001196, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -2.043297, -0.657521, -0.000000, 0, 1080, 1087, 1093, 1080
-0.722632, -0.407976, 9.853046, 0.016035, 0.062919, 0.001833, 7.293190, 4.092371, -45.498390, 0.760970, 0.176241, 153.409531, 0.069619, 0.016058, 0.001196, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.760970, -0.176241, 0.000000, 0, 1080, 1082, 1084, 1080
-0.728016, -0.382253, 9.814761, 0.017868, 0.065363, 0.000611, 7.103186, 3.639287, -46.302250, 1.968029, 0.836554, 153.538757, 0.069601, 0.016054, 0.001196, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -1.968029, -0.836554, -0.000000, 0, 1080, 1085, 1094, 1080
-0.726820, -0.389432, 9.887143, 0.019395, 0.067348, 0.003665, 7.147033, 3.069278, -45.761471, 0.760391, 0.191363, 153.440094, 0.069583, 0.016050, 0.001195, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.760391, -0.191363, 0.000000, 0, 1080, 1082, 1084, 1080
-0.736989, -0.400798, 9.885349, 0.016799, 0.072388, -0.001374, 6.971645, 3.478515, -46.287636, 1.935245, 0.907207, 153.573547, 0.069565, 0.016048, 0.001195, 79948, 0.000000, 0.000000, 0.000000, 0.000000, -1.935245, -0.907207, -0.000000, 0, 1080, 1085, 1094, 1080
-0.715454, -0.374477, 9.811171, 0.019853, 0.067806, 0.000458, 7.307805, 3.478515, -45.995323, 0.830327, 0.098832, 153.461472, 0.069545, 0.016046, 0.001194, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.830327, -0.098832, 0.000000, 0, 1080, 1083, 1084, 1080
-0.726222, -0.397209, 9.844072, 0.017868, 0.065973, 0.000305, 7.044724, 3.376206, -45.834549, 1.956994, 0.887750, 153.599365, 0.069526, 0.016044, 0.001194, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -1.956994, -0.887750, -0.000000, 0, 1080, 1085, 1094, 1080
-0.720838, -0.358325, 9.834501, 0.018479, 0.067195, -0.002443, 7.453961, 4.092371, -46.112247, 0.854255, 0.077883, 153.457214, 0.069506, 0.016042, 0.001194, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.854255, -0.077883, 0.000000, 0, 1080, 1083, 1084, 1080
-0.714856, -0.387637, 9.846465, 0.014355, 0.066126, 0.002138, 7.351652, 3.536978, -46.024555, 2.023429, 0.802147, 153.600632, 0.069487, 0.016039, 0.001193, 79952, 0.000000, 0.000000, 0.000000, 0.000000, -2.023429, -0.802147, -0.000000, 0, 1080, 1086, 1094, 1080
-0.725025, -0.379861, 9.865010, 0.016952, 0.064294, 0.000305, 7.030108, 3.156971, -46.331482, 0.795750, 0.194059, 153.489807, 0.069470, 0.016035, 0.001193, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -0.795750, -0.194059, 0.000000, 0, 1080, 1083, 1085, 1080
-0.714258, -0.371486, 9.841680, 0.015577, 0.059101, 0.005651, 7.337036, 2.952353, -46.536098, 2.096260, 0.649416, 153.651093, 0.069453, 0.016030, 0.001193, 79940, 0.000000, 0.000000, 0.000000, 0.000000, -2.096260, -0.649416, -0.000000, 0, 1080, 1087, 1094, 1080
-0.712463, -0.377468, 9.836893, 0.014508, 0.065363, 0.001374, 7.263958, 2.996200, -46.112247, 0.796624, 0.216964, 153.553589, 0.069437, 0.016025, 0.001192, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.796624, -0.216964, 0.000000, 0, 1080, 1082, 1085, 1080
-0.711267, -0.359522, 9.860823, 0.014203, 0.069333, -0.000153, 7.234727, 3.756212, -45.454548, 2.114954, 0.612291, 153.683655, 0.069421, 0.016019, 0.001192, 79944, 0.000000, 0.000000, 0.000000, 0.000000, -2.114954, -0.612291, -0.000000, 0, 1080, 1087, 1093, 1080
-0.721436, -0.366700, 9.862617, 0.014050, 0.071777, -0.001374, 6.913184, 3.726980, -45.191463, 0.836866, 0.120829, 153.538452, 0.069405, 0.016015, 0.001192, 79936, 0.000000, 0.000000, 0.000000, 0.000000, -0.836866, -0.120829, 0.000000, 0, 1080, 1083, 1084, 1080
-0.730409, -0.400798, 9.870394, 0.016646, 0.070860, 0.001985, 6.737796, 3.215434, -45.469162, 1.960418, 0.914565, 153.673782, 0.069385, 0.016013, 0.001191, 79948, 0.000000, 0.000000, 0.000000, 0.000000, -1.960418, -0.914565, -0.000000, 0, 1080, 1085, 1094, 1080
-0.707079, -0.390628, 9.842876, 0.015882, 0.065515, 0.000000, 7.176264, 4.019292, -45.045307, 0.845223, 0.119602, 153.537231, 0.069366, 0.016010, 0.001191, 79924, 0.000000, 0.000000, 0.000000, 0.000000, -0.845223, -0.119602, 0.000000, 0, 1080, 1083, 1084, 1080
